1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,17.a,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,version
19115,1,0,82:Woman,Friend or neighbor (word of mouth),5 to 10 years,Retired,n/a,Ukraine,Russian,"Low cholesterol,Low sugar (diabetic)",Neutral,7 or more meals,75%,"cans, soup mix",I have enough food to eat each month,[List],n/a,"Yes, my food needs are being met",I have dietary restrictions (diabetes etc.),"Food stamps (SNAP),Energy Assistance (LIHEAP),Cash Assistance (Welfare),Supplemental Security Income (SSI)",Yes,Never true,Never true,No,No,No,[List],Yes,Yes,No,No,Yes,n/a,A
19115,1,0,60:Woman,Friend or neighbor (word of mouth),Less than one year,Disabled,n/a,Uzbekistan,Russian,Low salt,Satisfied,5-6 meals,100%,can potatoes carrots,I feel more food secure,[List],"Coconut Milk,Almond Milk","Yes, my food needs are being met",n/a,"Food stamps (SNAP),Social Security,Mitzvah Food Program (food package),PCA Services",n/a,Never true,Never true,No,No,No,[List],Yes,Yes,No,No,Yes,n/a,A
19116,n/a,n/a,n/a,Social worker,5 to 10 years,Retired,n/a,n/a,Russian,Low salt,Very satisfied,5-6 meals,100%,n/a,"I am able to pay my other bills (medical etc.),I have access to more nutritious food",[List],Almond Milk,"Yes, my food needs are being met",n/a,"Food stamps (SNAP),Social Security,I do not receive benefits from other agencies or individuals",n/a,n/a,n/a,n/a,n/a,n/a,No,I do not identify as Jewish,I do not identify as Jewish,No,No,Yes,n/a,A
18974,2,0,"68:Man,68:Woman",Friend or neighbor (word of mouth),5 to 10 years,Disabled,No,Soviet Union,Russian,I have no special dietary needs,Very satisfied,7 or more meals,100%,n/a,"I feel more food secure,I am unable to get to the grocery store due to an illness or disability and JRA brings me food that I am unable to get on my own",[List],Almond Milk,"Yes, my food needs are being met",n/a,"Food stamps (SNAP),PCA Services,Supplemental Security Income (SSI)",No,Sometimes true,Sometimes true,No,Don't know,No,No,I do not identify as Jewish,Yes,No,No,Yes,n/a,A
19116,1,0,:Man,Friend or neighbor (word of mouth),1 to 3 years,Retired,No,n/a,Russian,n/a,Satisfied,1-2 meals,50%,n/a,I have enough food to eat each month,Yes,,"Yes, my food needs are being met",n/a,"Food stamps (SNAP),Energy Assistance (LIHEAP),I do not receive benefits from other agencies or individuals",No,Sometimes true,Never true,No,No,No,[List],Yes,Yes,No,No,Yes,n/a,A
19116,1,0,69:Woman,Friend or neighbor (word of mouth),3 to 5 years,Retired,No,Soviet Union,Russian,I have no special dietary needs,Satisfied,3-4 meals,75%,n/a,I am unable to get to the grocery store due to lack of transportation and JRA brings me food that I am unable to get on my own,No,,"Yes, my food needs are being met",n/a,"Food stamps (SNAP),Social Security",No,Never true,Never true,No,No,No,[List],Yes,Yes,No,No,Yes,n/a,A
19116,2,0,"64:Woman,59:Man",n/a,Less than one year,Unemployed,Yes,n/a,Russian,Low cholesterol,Satisfied,7 or more meals,100%,n/a,"I have enough food to eat each month,I am able to pay my other bills (medical etc.),I feel more food secure,I have access to more nutritious food",No,,"Yes, my food needs are being met",n/a,"Food stamps (SNAP),Mitzvah Food Program (food package),Disability (SSD)",No,Never true,Sometimes true,No,Yes,No,[List],Yes,Yes,No,No,Yes,n/a,A
19152,1,0,78:Woman,Friend or neighbor (word of mouth),3 to 5 years,Retired,n/a,Russia,Russian,"n/a,I have no special dietary needs",Satisfied,1-2 meals,25%,n/a,n/a,[List],Almond Milk,"No, my food needs are not being met",I do not like the food choices available,"Food stamps (SNAP),Social Security,Supplemental Security Income (SSI)",Yes,Never true,Never true,No,No,No,[List],Yes,Yes,No,n/a,Yes,n/a,A
19135,1,0,63:Woman,Social worker,1 to 3 years,Disabled,No,United States,English,Low salt,Very satisfied,5-6 meals,75%,varies,"I have enough food to eat each month,I feel more food secure,I am unable to get to the grocery store due to an illness or disability and JRA brings me food that I am unable to get on my own",[List],Almond Milk,"Yes, my food needs are being met",I have dietary restrictions (diabetes etc.),"Food stamps (SNAP),Social Security,JEVS,Energy Assistance (LIHEAP),Disability (SSD),Supplemental Security Income (SSI)",Yes,Never true,Sometimes true,Yes:Don't know,Yes,No,[List],No,Yes,No,No,No,you are a very good organization,A
19146,n/a,n/a,n/a,Flyer or Publication,Less than one year,Retired,No,USSR,Russian,n/a,Very satisfied,n/a,75%,n/a,I have enough food to eat each month,n/a,,"Yes, my food needs are being met",n/a,"Food stamps (SNAP),Social Security",No,Never true,Sometimes true,No,n/a,n/a,[List],Yes,Yes,n/a,n/a,Yes,n/a,A
19115,n/a,n/a,n/a,Flyer or Publication,5 to 10 years,Retired,n/a,Mongolia,n/a,n/a,n/a,n/a,n/a,n/a,n/a,[List],Almond Milk,"Yes, my food needs are being met",n/a,"Food stamps (SNAP),Social Security,I do not receive benefits from other agencies or individuals",No,Sometimes true,Sometimes true,n/a,n/a,No,[List],Yes,Yes,No,n/a,Yes,n/a,A
19020,2,0,"76:Man,75:Woman",Flyer or Publication,5 to 10 years,Retired,No,Ukraine,Russian,I have no special dietary needs,Very satisfied,3-4 meals,100%,n/a,I am able to pay my other bills (medical etc.),No,,"Yes, my food needs are being met",n/a,Food stamps (SNAP),Yes,n/a,n/a,No,n/a,n/a,No,I do not identify as Jewish,I do not identify as Jewish,No,No,Yes,n/a,A
19116,1,0,70:Woman,Friend or neighbor (word of mouth),1 to 3 years,Disabled,n/a,n/a,Russian,I have no special dietary needs,Dissatisfied,1-2 meals,25%,n/a,n/a,[List],Almond Milk,"No, my food needs are not being met",I do not like the food choices available,"Food stamps (SNAP),Supplemental Security Income (SSI),I do not receive benefits from other agencies or individuals",No,Never true,Never true,No,No,No,[List],No,Yes,No,No,Yes,n/a,A
19152,2,0,"74:Man,74:Woman",Friend or neighbor (word of mouth),3 to 5 years,Disabled,No,n/a,Russian,I have no special dietary needs,Satisfied,3-4 meals,50%,n/a,"I am able to pay my other bills (medical etc.),I feel more food secure,I am unable to get to the grocery store due to an illness or disability and JRA brings me food that I am unable to get on my own,I am unable to get to the grocery store due to lack of transportation and JRA brings me food that I am unable to get on my own",[List],n/a,"Yes, my food needs are being met",I am not able to prepare the food myself,"Food stamps (SNAP),Mitzvah Food Program (food package),PCA Services,Cash Assistance (Welfare),Supplemental Security Income (SSI)",Yes,Never true,Never true,No,Yes,No,[List],Yes,Yes,No,No,Yes,n/a,A
19115,1,0,64:Woman,Social worker,More than 10 years,n/a,No,n/a,Russian,n/a,Very satisfied,n/a,100%,n/a,n/a,[List],n/a,"Yes, my food needs are being met",I am not able to prepare the food myself,"Food stamps (SNAP),Mitzvah Food Program (food package),Cash Assistance (Welfare),Energy Assistance (LIHEAP)",No,Often true,Never true,Yes:Almost every month,Yes,Yes,[List],Yes,Yes,No,No,Yes,n/a,A
n/a,n/a,n/a,n/a,n/a,3 to 5 years,Retired,n/a,Ukraine,Russian,I have no special dietary needs,Satisfied,3-4 meals,50%,pasta,I have enough food to eat each month,No,,"Yes, my food needs are being met",n/a,n/a,No,Never true,Never true,No,No,No,[List],Yes,Yes,No,n/a,Yes,n/a,A
19116,1,0,94:Woman,Social worker,5 to 10 years,Retired,n/a,Ukraine,Russian,Low salt,Satisfied,5-6 meals,75%,n/a,I am able to pay my other bills (medical etc.),[List],Soy Milk,"Yes, my food needs are being met",n/a,"Food stamps (SNAP),I do not receive benefits from other agencies or individuals",No,Never true,Sometimes true,n/a,No,No,[List],Yes,Yes,No,n/a,Yes,n/a,A
19115,2,0,"60:Woman,65:Man",Friend or neighbor (word of mouth),5 to 10 years,Employed,No,Ukraine,Russian,Nut-free,Satisfied,3-4 meals,75%,canned fruit,I feel more food secure,Yes,,"Yes, my food needs are being met",I am not able to prepare the food myself,"Food stamps (SNAP),Disability (SSD),Cash Assistance (Welfare),I do not receive benefits from other agencies or individuals",No,Sometimes true,Don't know,No,No,No,[List],Yes,Yes,No,Yes,Yes,n/a,A
19136,5,3,"17:Man,16:Woman,7:Man,65:Man,49:Woman",Social worker,1 to 3 years,Retired,No,United States,English,Low cholesterol,Satisfied,3-4 meals,100%,n/a,"I have enough food to eat each month,I am unable to get to the grocery store due to an illness or disability and JRA brings me food that I am unable to get on my own,I am unable to get to the grocery store due to lack of transportation and JRA brings me food that I am unable to get on my own",[List],Almond Milk,"Yes, my food needs are being met",n/a,"Food stamps (SNAP),Social Security,PCA Services,Disability (SSD),Energy Assistance (LIHEAP),Supplemental Security Income (SSI)",Yes,Never true,Often true,No,No,No,No,n/a,n/a,n/a,No,Yes,Very satisfied,C
19111,3,1,"70:Man,68:Woman,13:Prefer not to answer",Friend or neighbor (word of mouth),Less than one year,"Retired,Disabled",No,United States,English,"Low salt,Low cholesterol,Low sugar (diabetic),Gluten-free,Nut-free",Very satisfied,5-6 meals,75%,n/a,"I have enough food to eat each month,I am able to pay my other bills (medical etc.),I feel more food secure",[List],Almond Milk,"Yes, my food needs are being met",n/a,Social Security,n/a,Never true,Never true,No,No,n/a,No,n/a,n/a,No,No,Yes,Very satisfied,C
19120,8,6,"55:Woman,16:Man,14:Woman,10:Woman,10:Man,9:Man,7:Man",Social worker,Less than one year,Disabled,No,United States,English,I have no special dietary needs,Satisfied,3-4 meals,75%,jar of fish and the matzoball soup,"I have enough food to eat each month,I am able to pay my other bills (medical etc.),I feel more food secure,I have access to more nutritious food,I am unable to get to the grocery store due to an illness or disability and JRA brings me food that I am unable to get on my own,I am unable to get to the grocery store due to lack of transportation and JRA brings me food that I am unable to get on my own",[List],Almond Milk,"Yes, my food needs are being met",n/a,"Food stamps (SNAP),Social Security",Yes,Sometimes true,Often true,Yes:Some months but not every month,Yes,Yes,No,n/a,I do not identify as Jewish,No,No,No,Satisfied,C
19152,3,1,"59:Woman,19:Man,16:Man",Social worker,1 to 3 years,Disabled,No,United States,English,I have no special dietary needs,Satisfied,7 or more meals,75%,"gifilta fish, black beans, kidney beans, salmon","I have enough food to eat each month,I am able to pay my other bills (medical etc.),I feel more food secure,I have access to more nutritious food",No,,"Yes, my food needs are being met",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,No,Yes,Very satisfied,C
19152,6,3,"68:Woman,48:Man,41:Woman,12:Man,10:Man,5:Woman",Friend or neighbor (word of mouth),1 to 3 years,Employed,n/a,Morocco,Arabic,Low salt,Satisfied,5-6 meals,50%,n/a,"I am able to pay my other bills (medical etc.),I feel more food secure",[List],"Almond Milk,Coconut Milk","Yes, my food needs are being met",I have dietary restrictions (diabetes etc.),"Food stamps (SNAP),Energy Assistance (LIHEAP)",No,Sometimes true,Don't know,Don't know,Don't know,Don't know,No,Yes,Yes,No,No,Yes,Very satisfied,C
19003,6,5,"36:Man,10:Woman,9:Woman,6:Woman,4:Woman,11:Woman", hias pennsylvania,Less than one year,"Employed,Student",No,Ghana,Akan,I have no special dietary needs,Very satisfied,1-2 meals,100%,n/a,"I have enough food to eat each month,I feel more food secure,I have access to more nutritious food,I am able to pay my other bills (medical etc.),I am unable to get to the grocery store due to lack of transportation and JRA brings me food that I am unable to get on my own",[List],"Almond Milk,Coconut Milk,Rice Milk","Yes, my food needs are being met",n/a,Food stamps (SNAP),Yes,Often true,Often true,Yes:Almost every month,Yes,Yes,No,I do not identify as Jewish,Yes,No,No,Yes,Very satisfied,C
19136,3,2,"60:Woman,11:Woman,7:Woman",Social worker,Less than one year,Disabled,No,n/a,English,I have no special dietary needs,Very satisfied,3-4 meals,25%,n/a,n/a,[List],Almond Milk,"No, my food needs are not being met",The quantity of food I receive is not sufficient,"Food stamps (SNAP),JEVS,Disability (SSD)",Yes,Often true,Never true,Yes:Almost every month,Yes,Yes,[List],No,Yes,No,No,Yes,Very satisfied,C
19144,3,1,"66:Woman,38:Man,4:Woman",Friend or neighbor (word of mouth),1 to 3 years,"Unemployed,Disabled",No,United States,English,"Low salt,Low cholesterol,Low fat,Low sugar (diabetic)",Very satisfied,1-2 meals,100%,n/a,"I have enough food to eat each month,I am able to pay my other bills (medical etc.),I feel more food secure,I have access to more nutritious food,I am unable to get to the grocery store due to an illness or disability and JRA brings me food that I am unable to get on my own,I am unable to get to the grocery store due to lack of transportation and JRA brings me food that I am unable to get on my own",No,,"Yes, my food needs are being met",n/a,"Food stamps (SNAP),PCA Services,Disability (SSD),Energy Assistance (LIHEAP),Supplemental Security Income (SSI)",Yes,Often true,Often true,Yes:Some months but not every month,Yes,Yes,No,I do not identify as Jewish,I do not identify as Jewish,No,No,Yes,Very satisfied,C
19146,4,1,"51:Woman,69:Woman,29:Woman,11",Social worker,1 to 3 years,Disabled,No,United States,English,I have no special dietary needs,Very satisfied,1-2 meals,100%,n/a,I have access to more nutritious food,No,,"Yes, my food needs are being met",n/a,"Food stamps (SNAP),Social Security,Energy Assistance (LIHEAP)",Yes,Sometimes true,Sometimes true,Yes:Some months but not every month,Yes,No,No,I do not identify as Jewish,I do not identify as Jewish,No,No,Yes,Very satisfied,C
19135,5,3,"46:Woman,30:Man,13:Woman,12:Man,9:Woman",Friend or neighbor (word of mouth),1 to 3 years,Disabled,Yes,United States,English,I have no special dietary needs,Satisfied,5-6 meals,100%,n/a,"I have enough food to eat each month,I am able to pay my other bills (medical etc.),I feel more food secure,I have access to more nutritious food,I am unable to get to the grocery store due to an illness or disability and JRA brings me food that I am unable to get on my own",[List],"Almond Milk,Coconut Milk","Yes, my food needs are being met",n/a,"Food stamps (SNAP),Disability (SSD),Free or reduced price lunch",Yes,Sometimes true,Sometimes true,Yes:Almost every month,Yes,Don't know,No,I do not identify as Jewish,I do not identify as Jewish,No,No,Yes,Very satisfied,C
19149,5,2,"56:Woman,53:Woman,30:Woman",n/a,3 to 5 years,Disabled,No,n/a,English,I have no special dietary needs,Very satisfied,1-2 meals,25%,n/a,"I have enough food to eat each month,I feel more food secure,I have access to more nutritious food",[List],Almond Milk,"Yes, my food needs are being met",The quantity of food I receive is not sufficient,"Food stamps (SNAP),JEVS,Disability (SSD)",n/a,Often true,Sometimes true,No,Yes,No,No,I do not identify as Jewish,Yes,No,No,No,Very satisfied,C
19006,2,1,"61:Woman,14:Man",Friend or neighbor (word of mouth),1 to 3 years,Disabled,No,United States,English,Low sugar (diabetic),Very satisfied,5-6 meals,100%,n/a,I have enough food to eat each month,[List],Almond Milk,"Yes, my food needs are being met",The quantity of food I receive is not sufficient,"Food stamps (SNAP),Disability (SSD)",No,Never true,Never true,n/a,n/a,n/a,n/a,n/a,n/a,n/a,No,Yes,Very satisfied,C
18901,2,1,"53:Man,50:Woman,14:Man",Friend or neighbor (word of mouth),5 to 10 years,Employed,No,Lithuania,Russian,"Low salt,Low cholesterol,Low fat",Satisfied,3-4 meals,75%,n/a,"I am able to pay my other bills (medical etc.),I feel more food secure,I have access to more nutritious food",n/a,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,[List],n/a,Yes,No,No,Yes,Satisfied,C
19115,8,5,"78:Woman,38:Man,39:Woman,18:Woman,15:Woman,9:Man,2:Woman,7:Man",Friend or neighbor (word of mouth),3 to 5 years,Disabled,Yes,Uzbekistan,Russian,I have no special dietary needs,Very satisfied,7 or more meals,100%,n/a,"I am able to pay my other bills (medical etc.),I feel more food secure,I am unable to get to the grocery store due to an illness or disability and JRA brings me food that I am unable to get on my own",[List],Almond Milk,"Yes, my food needs are being met",The quantity of food I receive is not sufficient,WIC,No,Sometimes true,Never true,No,No,No,No,n/a,I do not identify as Jewish,No,No,Yes,Very satisfied,C
